is_open,review_count,category: Bars,category: Nightlife,category: Fast,category: Pizza,category: Burgers,category: Chinese,category: Japanese,category: Asian,category: Coffee,attribute: RestaurantsPriceRange2,attribute: RestaurantsReservations,attribute: RestaurantsGoodForGroups,attribute: GoodForKids,attribute: RestaurantsDelivery,attribute: OutdoorSeating,attribute: HasTV,attribute: Alcohol,attribute: WiFi,attribute: NoiseLevel,ambience: intimate,ambience: classy,ambience: hipster,ambience: trendy,ambience: upscale,ambience: casual,Opening Hours
1,0.0016776512881965249,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4424242424242424
1,0.02384661473936489,1,0,0,0,0,0,1,1,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.4393939393939394
0,0.039784301977231866,1,1,0,0,1,0,0,1,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.34545454545454546
0,0.020491312162971842,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4484848484848485
0,0.0035949670461354107,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4484848484848485
1,0.0019173157579388848,0,0,0,1,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5121212121212121
1,0.0019173157579388848,0,0,0,1,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
1,0.010904733373277412,0,0,0,1,0,0,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3939393939393939
0,0.0015578190533253446,1,1,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.5030303030303029
1,0.0035949670461354107,1,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41818181818181815
0,0.006470940683043739,0,0,0,0,0,1,0,0,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3636363636363637
1,0.03271420011983223,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4303030303030303
1,0.0213301378070701,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.4666666666666667
1,0.07130017974835233,1,1,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.4606060606060606
1,0.004194128220491312,1,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0.05536249251048532,0,0,0,1,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.10909090909090907
1,0.005152786099460755,0,0,1,0,1,0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4121212121212121
1,0.02720191731575794,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.5030303030303029
1,0.002037147992810066,1,1,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2545454545454545
1,0.11000599161174356,0,0,0,1,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.4393939393939394
1,0.02935889754343918,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.43333333333333335
1,0.05632115038945476,1,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.03636363636363636
0,0.031156381066506894,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3848484848484848
0,0.0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4121212121212121
0,0.010665068903535052,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2787878787878788
1,0.0067106051527860994,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3212121212121212
1,0.011983223487118036,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4272727272727273
1,0.005871779508687836,1,1,0,1,0,0,0,0,0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0.024565608148591968,1,1,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4902020202020202
1,0.00035949670461354107,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6606060606060606
1,0.003115638106650689,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2787878787878788
0,0.027801078490113842,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4909090909090909
1,0.06782504493708809,1,1,0,0,0,0,0,0,0,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4
1,0.06494907130017975,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.2363636363636364
1,0.0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3151515151515151
0,0.015218693828639903,1,0,0,0,0,0,1,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3
0,0.0013181545835829838,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666668
1,0.0007189934092270821,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.22424242424242424
0,0.006950269622528461,0,0,0,0,0,0,1,0,0,0.6666666666666667,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.21818181818181812
1,0.002396644697423607,1,1,0,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0.0002396644697423607,0,0,1,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4909090909090909
1,0.002875973636908329,1,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.004913121629718394,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0.005272618334331935,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.5454545454545454
0,0.02660275614140204,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.2909090909090909
1,0.0280407429598562,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.43333333333333335
1,0.008867585380467346,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43333333333333335
1,0.011743559017375673,1,1,0,0,1,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.024242424242424246
1,0.1431995206710605,1,1,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.41818181818181815
0,0.0015578190533253446,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.054545454545454536
1,0.010904733373277412,1,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0.005272618334331935,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,0.5030303030303029
0,0.009227082085080888,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5
1,0.1768723786698622,1,1,0,0,1,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.20606060606060608
0,0.005392450569203115,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4272727272727273
1,0.008388256440982627,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43333333333333335
1,0.01318154583582984,0,0,0,1,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.06363636363636363
1,0.297663271420012,1,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0.0015578190533253446,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.6181818181818182
1,0.005272618334331935,1,0,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5333333333333333
0,0.031276213301378065,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3696969696969697
1,0.0075494307968843625,0,0,0,1,0,0,0,0,0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3939393939393939
1,0.022887956860395447,0,0,0,0,0,1,0,1,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5151515151515151
1,0.09586578789694428,0,0,0,0,0,0,1,1,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4303030303030303
0,0.02085080886758538,1,0,1,0,0,0,1,1,0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3606060606060606
0,0.019892150988615936,0,0,0,0,1,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.13636363636363635
0,0.01054523666866387,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4909090909090909
1,0.01665668064709407,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0.058957459556620725,0,0,0,0,0,0,0,0,0,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.11515151515151514
0,0.02085080886758538,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0.02816057519472738,1,1,0,0,0,0,0,0,0,0.6666666666666667,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.3696969696969697
1,0.020491312162971842,1,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5363636363636364
1,0.0063511084481725575,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4818181818181818
1,0.004913121629718394,1,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0.0022768124625524265,1,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496969696969697
1,0.006231276213301378,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5757575757575758
1,0.02672258837627322,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1303030303030303
1,0.008867585380467346,0,0,1,0,0,1,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3939393939393939
1,0.004433792690233673,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.17575757575757575
1,0.14907130017974835,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.2909090909090909
1,0.004553624925104853,0,0,1,0,1,0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0.004913121629718394,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0787878787878788
1,0.012822049131216295,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.41818181818181815
1,0.004553624925104853,0,0,0,1,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3212121212121212
1,0.012342720191731577,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.6181818181818182
1,0.015218693828639903,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.15757575757575756
1,0.0008388256440982624,0,0,0,1,1,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.024242424242424246
1,0.016776512881965248,1,1,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4606060606060606
1,0.01929298981426004,1,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.17575757575757575
1,0.0010784901138406232,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
1,0.0035949670461354107,0,0,0,0,0,0,1,1,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3515151515151515
1,0.0530856800479329,0,0,0,0,0,0,0,0,0,0.6666666666666667,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5757575757575758
0,0.01449970041941282,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3939393939393939
1,0.0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0.0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3696969696969697
0,0.1000599161174356,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.18484848484848485
0,0.009346914319952066,0,0,0,1,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4303030303030303
1,0.028759736369083282,0,0,0,0,0,0,0,0,1,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.4363636363636363
1,0.05344517675254644,0,0,0,0,0,0,0,0,0,0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.10909090909090907
0,0.00011983223487118037,0,0,0,0,0,0,0,0,0,0.6666666666666667,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.10909090909090907
0,0.019173157579388856,1,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.2787878787878788
1,0.002995805871779509,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.014140203714799284,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5030303030303029
1,0.03858597962852008,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3272727272727273
1,0.04289994008388257,1,0,0,0,0,0,1,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.3212121212121212
0,0.01665668064709407,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,0.03930497303774715,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16363636363636366
1,0.005032953864589575,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2303030303030303
1,0.17783103654883164,1,1,0,0,0,0,0,0,0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.17575757575757575
0,0.0077890952666267235,0,0,0,1,0,0,0,0,0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4393939393939394
1,0.004553624925104853,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3818181818181817
1,0.023247453565008992,1,1,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0,0.0063511084481725575,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.34545454545454546
1,0.10533253445176753,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.22424242424242424
1,0.0063511084481725575,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4727272727272727
1,0.002636309167165968,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.2484848484848485
0,0.002875973636908329,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4909090909090909
1,0.06387058118633912,1,1,0,0,1,0,0,0,0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.07272727272727272
0,0.0013181545835829838,0,0,0,0,0,1,0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4484848484848485
1,0.015098861593768725,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4909090909090909
0,0.03463151587777112,0,0,0,0,1,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4424242424242424
0,0.0007189934092270821,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4060606060606061
1,0.0025164769322947875,0,0,1,0,1,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.01054523666866387,0,0,1,0,1,0,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.0002396644697423607,0,0,0,1,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.5333333333333333
0,0.00035949670461354107,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3
